Id,SalePrice
1461,127201.12834753684
1462,156818.66110098115
1463,187099.59424359564
1464,190841.9390822319
1465,198013.8362963322
1466,179690.82813197767
1467,166289.663665904
1468,166409.79897749872
1469,184665.80437797008
1470,127230.11998034766
1471,201093.96035352774
1472,97173.13603314181
1473,102478.28274376788
1474,146563.8046902281
1475,117764.51499857208
1476,384054.9099150744
1477,258107.00815485654
1478,302551.8597367164
1479,294095.4527304408
1480,523681.4885001206
1481,309176.4574457698
1482,205960.77360258336
1483,181619.87151139992
1484,174742.82511201428
1485,189205.81655569712
1486,196131.47087651657
1487,332758.51258424576
1488,234858.14092873427
1489,204578.63547872263
1490,234631.40897565417
1491,193811.3982187888
1492,94160.52301093344
1493,178159.63586214406
1494,301955.51514702523
1495,285029.44541057904
1496,245646.67919792526
1497,181476.55103455723
1498,166220.06917135455
1499,169040.5035046489
1500,163020.1067054119
1501,171221.41774938957
1502,167280.29497332693
1503,297455.25535953295
1504,234411.3057538946
1505,221568.3349542547
1506,180373.8681045878
1507,254009.99744598757
1508,191285.06935165433
1509,151614.48889435997
1510,146243.27504766837
1511,146358.243132581
1512,169909.2677251973
1513,140124.5834852429
1514,163991.98917754614
1515,189802.91817238086
1516,151701.06207132753
1517,161427.32853276827
1518,135979.76049168906
1519,231020.35711570742
1520,134013.58823367735
1521,135286.61772295885
1522,169010.01487327268
1523,109309.42261766153
1524,116082.14120936162
1525,121215.39608239023
1526,121658.38795663092
1527,107604.72271561516
1528,121806.54164858726
1529,145780.90351040586
1530,168015.05394691377
1531,119681.63085112761
1532,100572.33100379346
1533,132203.99900558268
1534,114516.38678389371
1535,148586.16468670696
1536,109031.47018152778
1537,82582.32625417883
1538,151507.53099692316
1539,204915.52961479945
1540,124114.75184546759
1541,132694.12622300317
1542,132176.93177043344
1543,189596.6967132718
1544,82604.01829156291
1545,96777.22210794546
1546,131493.22472946666
1547,137455.2394648042
1548,122975.52890103955
1549,110115.80358745792
1550,140884.7024847419
1551,115028.36403369957
1552,148377.88201245415
1553,155151.088304532
1554,106613.9538071492
1555,172301.8182757847
1556,95483.17299847837
1557,112893.25012213452
1558,102219.44590477122
1559,94394.76818379603
1560,136170.781690016
1561,149929.14112848626
1562,127979.16062928026
1563,121192.84130348625
1564,161339.58286770183
1565,157600.1333925583
1566,229262.18921740152
1567,87474.17768319914
1568,229238.8911361419
1569,160594.50176727038
1570,144500.98926424523
1571,123497.80312222027
1572,138382.32875325577
1573,247842.44528243042
1574,130414.75848486448
1575,238117.06270411896
1576,244024.911677566
1577,194595.12209338433
1578,140191.97110213607
1579,150248.1404875886
1580,188219.83193231464
1581,148356.81001920844
1582,123310.82360026117
1583,322630.5636116925
1584,230548.58945581238
1585,144864.52311485453
1586,71603.68594605195
1587,96308.98702892769
1588,146443.25718190448
1589,103755.8368993837
1590,127267.53538068142
1591,93618.29221131837
1592,120049.34551411451
1593,129969.00865223438
1594,129981.38010603494
1595,125019.14428152512
1596,232689.05799672715
1597,201027.26574609618
1598,201594.24034553693
1599,183924.60261220625
1600,186463.3415151111
1601,75982.14606169905
1602,118615.35583863861
1603,77459.42700925477
1604,279563.72173448827
1605,250486.7685960658
1606,158274.27164298063
1607,189748.87017295562
1608,220151.83061430766
1609,185510.15313980368
1610,151959.93610683107
1611,146318.33054381638
1612,180728.10781024987
1613,170417.27738710062
1614,127214.3221539193
1615,86980.45277201248
1616,79467.64172448067
1617,89789.4791932793
1618,118449.70263173338
1619,144492.8292752402
1620,189026.4904960386
1621,140288.55761054633
1622,140224.2705629311
1623,276191.4087480383
1624,224687.30564935328
1625,129155.52612974233
1626,164969.85720107084
1627,183814.35907832358
1628,279743.1112000724
1629,172904.34779838996
1630,348073.7489853014
1631,208105.09293875739
1632,234919.77822521012
1633,175447.36993075995
1634,186883.1188069322
1635,181784.5460435351
1636,160723.1381716153
1637,185021.2651362858
1638,196751.1053814351
1639,179772.08740457316
1640,241688.3535534791
1641,176482.0776677909
1642,227491.29906287172
1643,220793.06572686732
1644,233539.98742945978
1645,189375.61775376767
1646,158531.17197535123
1647,158389.2732521688
1648,131721.39540910936
1649,134640.88359872802
1650,115538.81654054912
1651,119472.35065460105
1652,99097.82253776916
1653,95603.33530876682
1654,149161.96998525856
1655,144863.2899608152
1656,146261.95749055748
1657,148783.4198274176
1658,152316.1535563199
1659,122167.70850613288
1660,159031.69273707052
1661,450493.0890892535
1662,373264.91624147963
1663,394556.3376278236
1664,518307.3742443652
1665,317025.18922668014
1666,339234.27077620797
1667,382527.86324858933
1668,340518.396565668
1669,298637.79390393215
1670,354517.24292723316
1671,250460.70960079716
1672,475642.3885474721
1673,303106.6718148397
1674,244520.21848235998
1675,189867.65690378274
1676,195325.366878334
1677,210299.5690685375
1678,517182.0211027462
1679,409273.51972788724
1680,335645.4466906203
1681,263319.60243831464
1682,322834.7204815944
1683,180841.55033660287
1684,180813.52603833258
1685,174720.47991568138
1686,172705.10257126845
1687,171555.77172915053
1688,190121.4249447344
1689,195051.31361873547
1690,194143.03177670835
1691,189584.11986300244
1692,276695.1987210115
1693,176726.08745609398
1694,178935.68709180085
1695,163015.01483765352
1696,276443.63840152166
1697,161913.70193846239
1698,346713.7514208443
1699,323751.658465947
1700,247141.1408496959
1701,263865.4619683724
1702,251506.53670619265
1703,252478.90926780543
1704,275223.134482881
1705,238224.92784682236
1706,471020.4185466602
1707,213989.47096785603
1708,209956.71220954877
1709,268354.0210616938
1710,223457.65741581196
1711,272314.04334250314
1712,253071.18991843582
1713,280501.4387419257
1714,221178.56483566857
1715,205252.04885702988
1716,177816.77453128857
1717,174094.73791399083
1718,134535.88460736113
1719,205509.63837623748
1720,252948.15816242778
1721,171865.4073925025
1722,134143.91575693086
1723,166269.8517831051
1724,216496.1677341202
1725,238083.72341261554
1726,190523.31634220527
1727,168950.7548693096
1728,179767.33645443706
1729,158165.7168866561
1730,154277.06215562485
1731,117917.22070128353
1732,132854.65431875893
1733,122408.75350902583
1734,123295.75049542406
1735,138067.51639548878
1736,114818.85361924877
1737,321280.6824416316
1738,220437.72168491027
1739,278234.2318493575
1740,223944.01701007687
1741,194912.09669909708
1742,169645.25751972428
1743,174103.47537696973
1744,304307.5114107886
1745,213990.6840393424
1746,204448.69320836314
1747,210437.2891329307
1748,217663.3041980517
1749,156756.41436649
1750,128475.02450368434
1751,224767.63463666066
1752,120223.05865905165
1753,147353.16898438515
1754,191831.97931223828
1755,170628.3738588059
1756,123736.53346328731
1757,116780.68694645613
1758,150628.09449973883
1759,155039.07422570128
1760,165414.23061108755
1761,148993.44972290593
1762,179465.21264885657
1763,172109.95552818017
1764,119498.04257528346
1765,170350.23992624748
1766,178960.49903650183
1767,209266.49901922818
1768,144115.16039209705
1769,165644.96324532948
1770,150704.98524691394
1771,128527.65317718354
1772,131664.51888225586
1773,131701.50025210172
1774,147926.523195417
1775,131121.1241817292
1776,128965.66749068296
1777,116227.969945567
1778,137531.09096137283
1779,125874.6920391073
1780,164277.60068699592
1781,128757.83021848738
1782,101470.37083373393
1783,144059.78985808583
1784,107531.69683395808
1785,122305.98256123357
1786,153879.003150071
1787,163573.4100985883
1788,73941.801533689
1789,106665.91477341525
1790,99422.32656391329
1791,198855.26584535252
1792,143672.13758981496
1793,141796.57764524256
1794,146018.64766664215
1795,128661.72897923716
1796,132183.86309816688
1797,115364.59279397219
1798,123178.0660551316
1799,111339.53951797674
1800,132791.95004267458
1801,122300.03285122867
1802,126797.80427961372
1803,149048.9790897038
1804,143350.02720825915
1805,136181.94162266582
1806,112204.51557413323
1807,132175.23669618083
1808,127506.44969725548
1809,120813.47940745868
1810,141779.03124744724
1811,98685.90016451235
1812,94841.3225192658
1813,115448.43200404766
1814,94372.0818812281
1815,58286.32093683471
1816,101682.3619676795
1817,132263.07961760592
1818,148353.19110737497
1819,127320.79044020285
1820,76052.88619724436
1821,110743.25879964684
1822,147185.35067338438
1823,51178.25036319182
1824,131325.47779224746
1825,130187.37581813076
1826,112812.65448527898
1827,101805.1210060021
1828,131371.1929988708
1829,121614.66663360417
1830,136055.4993349344
1831,134508.14406938
1832,96407.99807418947
1833,135790.38211688527
1834,119150.78670926121
1835,129368.3443729726
1836,116297.56308610228
1837,92849.13842813345
1838,123812.6111817619
1839,93087.36682250626
1840,158963.26263474976
1841,143233.92837497094
1842,95356.87837040216
1843,147402.41625907648
1844,141241.49702337803
1845,148520.00963262096
1846,156437.8200446551
1847,179324.3330647006
1848,60627.12417971913
1849,117450.35837347267
1850,118598.20560073615
1851,143712.06745422276
1852,121945.41071727655
1853,149447.6263134052
1854,179064.58324006497
1855,162333.57207978016
1856,220407.08314125682
1857,162257.63230521674
1858,138879.06168471285
1859,124165.18481159375
1860,150593.4191051049
1861,123044.6174899728
1862,306753.2321659593
1863,298276.7267333124
1864,298276.7267333124
1865,363137.9286244323
1866,340919.8217288203
1867,243068.70983656202
1868,294497.2904363548
1869,201550.63879021673
1870,240221.78364889123
1871,267108.84507067356
1872,182344.48171186144
1873,232945.07302703566
1874,145817.46971701822
1875,196234.8501139264
1876,191819.29475545647
1877,215350.99708402023
1878,210878.59411842516
1879,134798.39145672193
1880,130142.4359835079
1881,253095.99965550785
1882,247550.69441271396
1883,191848.41144671667
1884,204191.2314038089
1885,243750.95879715175
1886,297012.7480011788
1887,206627.2704947894
1888,269338.9055641109
1889,178953.18799299566
1890,125166.5433366047
1891,130291.2103844897
1892,105720.05182426753
1893,132116.26883587654
1894,124708.48798475793
1895,141148.47588957447
1896,125100.65678786933
1897,128869.9408308682
1898,115618.69916951156
1899,164922.45375652434
1900,150542.78194251435
1901,164910.64078915678
1902,155519.27113553896
1903,217230.51741775402
1904,146042.4144493591
1905,188489.82657672238
1906,155509.8079041364
1907,214800.07291417377
1908,109308.1293459768
1909,135513.75195568881
1910,121486.1236920606
1911,211681.15169435102
1912,310632.99250738363
1913,154906.77169469866
1914,59905.11700991273
1915,356819.49032328953
1916,75458.25173651916
1917,253690.10618993375
1918,137687.94771412452
1919,161131.02739442606
1920,152854.84771073784
1921,422050.89504799177
1922,339227.332281148
1923,195913.06698219388
1924,233418.46738465695
1925,204726.14967314186
1926,400909.56303743325
1927,136281.9233099966
1928,162771.73066929862
1929,118109.29513631215
1930,135193.96144457854
1931,149732.85040463574
1932,138927.73760471004
1933,181847.07611828376
1934,176974.06402815128
1935,170872.6819334
1936,183721.1445776819
1937,179256.34818202493
1938,184820.99075342237
1939,241886.0701455415
1940,195191.51085690822
1941,173358.85116789056
1942,180024.14239655848
1943,215387.7403872027
1944,365154.04314693954
1945,392823.4502184948
1946,166848.87860447032
1947,324301.69023127254
1948,183246.37563738052
1949,232139.88693616792
1950,175563.0619162238
1951,272248.9846361588
1952,213152.29572403827
1953,176071.41507666442
1954,176834.6766886361
1955,130281.41080832607
1956,285505.49879350234
1957,151082.93741590722
1958,306320.9284209674
1959,141959.21998055422
1960,114157.03367796051
1961,121412.22873235293
1962,97663.71465927092
1963,101744.5926865867
1964,110739.74881854447
1965,140698.5777872104
1966,138354.58951853603
1967,299975.64085658576
1968,451509.5169304071
1969,398035.6162936432
1970,424381.8105353879
1971,441605.3506995624
1972,356874.15783867764
1973,275999.09560393676
1974,330507.88054762204
1975,505954.18848355504
1976,279127.4254714113
1977,369526.98781704245
1978,357650.30136594636
1979,341293.18386147596
1980,192913.7695051815
1981,355075.60140928853
1982,218932.70127497567
1983,210380.6600700331
1984,168484.89399016983
1985,223668.5047737642
1986,214752.7272334968
1987,182823.53157136953
1988,182521.5787676031
1989,193182.04401053552
1990,218682.60501741676
1991,217932.70762635738
1992,208441.51871450894
1993,176142.83013549776
1994,225834.17193295615
1995,181191.8149014858
1996,253160.5522873897
1997,308046.00385933626
1998,333631.92780683364
1999,264276.4887444018
2000,302616.61242063536
2001,279345.13927809976
2002,242427.65242056214
2003,252046.1589691384
2004,280684.5958991121
2005,223466.753599385
2006,223788.08857763297
2007,249147.2010361528
2008,216221.35498066148
2009,198989.56226960756
2010,195442.9362400715
2011,142106.4030338507
2012,178303.38180028097
2013,185846.1339207712
2014,190152.95859525807
2015,202901.04710606625
2016,197354.54657259717
2017,202439.21704839473
2018,125988.91344232405
2019,133211.33279491588
2020,103315.36740890464
2021,110834.43265574987
2022,174496.583994678
2023,142226.93550762854
2024,265819.462897488
2025,324855.8593480266
2026,177504.03919619825
2027,162754.14089007973
2028,157063.55146099706
2029,161276.6958904994
2030,257735.54893437107
2031,231881.3914619153
2032,245778.4830365428
2033,251064.0274655757
2034,167159.17078408189
2035,204946.33577497132
2036,198550.51184111706
2037,200975.8766277311
2038,294635.62030543183
2039,228908.06305945618
2040,319238.03189745144
2041,277817.5713478345
2042,196965.1679692173
2043,163964.37378900143
2044,165049.36700424668
2045,196149.576445001
2046,137131.87466242147
2047,142759.4179085466
2048,139512.72249966045
2049,136066.12935274586
2050,169412.1662089011
2051,114256.02552927198
2052,126053.0218865223
2053,146053.8685738549
2054,93181.12832061798
2055,156462.81684910363
2056,140934.48011748027
2057,121227.35548551565
2058,223137.25704360136
2059,144336.72270801797
2060,161972.93612990607
2061,170011.0725018147
2062,130625.10110959354
2063,124252.07081319352
2064,137721.57700007933
2065,120598.85837709246
2066,170595.48988546612
2067,139676.15592978746
2068,137996.73288373166
2069,77299.86505514033
2070,104238.72842931276
2071,103400.6983116058
2072,141626.93853072345
2073,143376.70729883248
2074,173875.81940055132
2075,139812.13108921703
2076,119402.58739008637
2077,149762.6060812923
2078,128929.01868887334
2079,133674.0320043715
2080,109297.67677667872
2081,124518.19114533551
2082,114499.33493516527
2083,135415.61500037526
2084,107373.57647917935
2085,119879.4656365582
2086,127814.29404346265
2087,114244.223276065
2088,104674.12450996145
2089,89973.38487953124
2090,124333.53913752202
2091,120006.9830351269
2092,123655.19113619537
2093,123147.19064079637
2094,119992.59287187872
2095,145266.1904368662
2096,77335.66072666078
2097,93484.74631790133
2098,140784.22772852037
2099,64007.73650218797
2100,96070.38670516072
2101,119542.34102245995
2102,116398.17673456234
2103,100330.22200743001
2104,138668.86357966237
2105,125454.5233531919
2106,72834.60238875556
2107,194939.43846858948
2108,109901.42412101271
2109,104463.11906592919
2110,135071.55126266283
2111,136491.01061698818
2112,138588.7424729902
2113,116386.65619379593
2114,111419.80237340258
2115,146184.35701689962
2116,115448.28821314158
2117,136713.5897597262
2118,129644.3945185628
2119,107368.59029943266
2120,110670.91804957422
2121,98498.01218106896
2122,105133.86434115763
2123,92579.84096464251
2124,155911.618316313
2125,130498.08360224571
2126,159322.47508269048
2127,139375.37464299196
2128,121936.52600611367
2129,108884.10850492297
2130,127609.17667787161
2131,143765.75608871225
2132,111829.96208127594
2133,115456.02002955925
2134,121066.73611966008
2135,99352.27776401161
2136,88345.16865826896
2137,118091.02869523772
2138,134092.04856230933
2139,153795.44980532123
2140,137217.50984051338
2141,143219.45381133794
2142,129257.68448017545
2143,141648.4762890591
2144,133832.22984084382
2145,138459.36819445467
2146,156128.55897584328
2147,155069.5896942449
2148,128999.3987518737
2149,151382.87553707365
2150,207305.67774536333
2151,121021.84883745722
2152,172553.2604883533
2153,158465.38815766454
2154,103471.77444504485
2155,131434.0972263097
2156,270455.5033737027
2157,236217.50945811925
2158,242237.09507615113
2159,208832.8021781177
2160,180486.35810143195
2161,235994.97506694632
2162,419660.11363870086
2163,363757.1138795742
2164,263752.2105345399
2165,186260.1103736719
2166,146225.78083892178
2167,216975.45553314564
2168,196855.46747097233
2169,198632.6805374124
2170,217208.75918362502
2171,146527.15437349558
2172,133355.06563696338
2173,160549.86765061013
2174,227724.8044735496
2175,288340.9894116383
2176,325639.79944449913
2177,243635.3890491641
2178,216516.1705615236
2179,144940.80950501902
2180,240217.11645218488
2181,189533.4262880451
2182,219612.99155319185
2183,193747.40519282187
2184,125964.07250739678
2185,126741.43550766805
2186,141492.48148621837
2187,151306.9670345642
2188,147983.33762563413
2189,281695.87838662625
2190,76254.15997020942
2191,76545.38855499768
2192,86041.0873360491
2193,109509.44351666946
2194,97541.46423125447
2195,116352.31347565018
2196,107813.99762290124
2197,118467.27843938221
2198,146328.17550464894
2199,164316.05166196625
2200,146266.2731872554
2201,141499.3095571075
2202,196386.31820061884
2203,168361.26076987834
2204,191197.68578423653
2205,130527.21460923426
2206,144025.26690597273
2207,220004.29128964
2208,237080.23639488942
2209,229493.44229067973
2210,121300.8479140823
2211,112941.86858927607
2212,107451.18491244268
2213,100267.97253884208
2214,134445.66464773112
2215,100337.67772300384
2216,148525.55323688698
2217,83839.92771354345
2218,70238.35933269226
2219,62347.7877347446
2220,73861.22858837283
2221,357487.66600942274
2222,281191.4801586911
2223,321396.8219174849
2224,221577.84332784993
2225,133382.93065453717
2226,196171.41994454485
2227,197349.11477317888
2228,277221.6889085322
2229,243679.24960224514
2230,149959.5646311922
2231,221463.47840355246
2232,178468.0563090006
2233,194678.15572937558
2234,244973.67947432862
2235,232802.12383023513
2236,251442.23915349515
2237,351383.2155395309
2238,212139.44595697915
2239,112517.60497345787
2240,163452.69956897452
2241,167257.04701160037
2242,126512.77913738947
2243,122761.98576417512
2244,98962.85215252452
2245,105164.29609670425
2246,145223.20339516382
2247,110142.11886639865
2248,122859.8101491015
2249,127092.16296509253
2250,137276.80321572284
2251,142692.41313649382
2252,166528.90633377642
2253,155447.4839370244
2254,174425.30787013203
2255,183981.52403995954
2256,181817.07881404346
2257,201694.0611746573
2258,164650.7098524623
2259,175228.167803409
2260,160269.48455234797
2261,188796.29457767349
2262,211434.49990862168
2263,366550.4155817883
2264,475077.67061625386
2265,189074.86962312143
2266,293422.57626658166
2267,372484.78185376327
2268,412429.2707999651
2269,147507.4102611915
2270,192512.364063581
2271,211609.8431843227
2272,203495.8291630877
2273,169163.06426450337
2274,175676.31391720683
2275,165901.78814969046
2276,186744.26096576758
2277,175936.70392540045
2278,138290.89865516353
2279,137619.95654609907
2280,117559.63516032691
2281,175542.06761930775
2282,194547.9604823289
2283,102869.43267074908
2284,124911.60525201858
2285,134015.20241366827
2286,119160.64217776147
2287,365574.3285196735
2288,271466.9461985848
2289,368207.1395360041
2290,450939.2274471666
2291,337150.94104706054
2292,448132.25933072605
2293,501389.9791413847
2294,390069.3694680701
2295,479197.80966669356
2296,267705.0208694824
2297,346283.8977500072
2298,344298.08978725463
2299,367455.525053927
2300,323164.6912256333
2301,314983.67748398724
2302,243689.32076813732
2303,230156.86532060805
2304,243533.4479391944
2305,185033.16826715707
2306,182102.15178758895
2307,189629.36183145357
2308,224078.36424823813
2309,275081.15582109016
2310,218315.31677766173
2311,195890.55777277218
2312,182743.52903164522
2313,176974.9117775844
2314,171597.75634221727
2315,180737.94151153593
2316,199131.5424822551
2317,182155.32928450836
2318,177182.45857019332
2319,177804.5261092608
2320,178610.11302847025
2321,246580.79550568922
2322,175234.7333714606
2323,192420.00583458334
2324,183106.23558591626
2325,204329.15760576542
2326,180162.2450440436
2327,211727.70767834425
2328,228366.31836122446
2329,187322.00645360132
2330,178692.83542009033
2331,340187.9805472104
2332,370335.3048312111
2333,310861.0968165953
2334,258594.43886656014
2335,270685.3426646171
2336,321845.6425423834
2337,189397.39550162342
2338,270590.175300278
2339,221453.6977300427
2340,411243.7656431218
2341,214273.68311028136
2342,221163.620479458
2343,218023.6960643178
2344,224313.71471428586
2345,235815.38935864254
2346,213192.28784620267
2347,196286.35120423423
2348,233416.21111804186
2349,191686.91935788398
2350,315705.12946841144
2351,260324.8913543984
2352,250652.85784399218
2353,274521.37628066627
2354,128461.32020042418
2355,151919.9194178302
2356,162113.7485443784
2357,193021.34493188775
2358,195860.83579813674
2359,127290.08695663775
2360,114204.27316784293
2361,138408.94051382612
2362,269023.4136263225
2363,135686.75494851434
2364,159304.16252024562
2365,212779.4852518152
2366,197948.94377884438
2367,217470.5630767682
2368,212466.3184229801
2369,215927.60932932817
2370,163978.07649442635
2371,170470.6833542971
2372,187729.32959772612
2373,265510.4604837676
2374,295728.45924334024
2375,248510.2452532012
2376,284470.1190864506
2377,342503.81201549614
2378,148084.87213382983
2379,196419.47356653414
2380,145660.04911263022
2381,165232.2397221991
2382,189088.85393478535
2383,195052.28240290674
2384,236770.75277448015
2385,156051.1901013878
2386,138916.8713065207
2387,134070.02384129344
2388,108399.01366651624
2389,132218.66327727924
2390,155404.2688518486
2391,140659.66548074668
2392,109117.53952490324
2393,163959.81698116768
2394,145574.18217998339
2395,195601.18757069262
2396,145403.31316927716
2397,201119.291487255
2398,137310.8589361363
2399,68006.17711628124
2400,62036.450337996415
2401,109589.74328179416
2402,136828.5045801771
2403,138898.84172682205
2404,151786.22542328178
2405,159245.93632336432
2406,134868.10822071065
2407,125574.82041321612
2408,140138.30129865967
2409,127762.86082797317
2410,161420.68752694328
2411,122824.12496096223
2412,153039.66607356837
2413,128452.4871386394
2414,145085.05020192056
2415,132839.52597798535
2416,121260.40394096427
2417,122948.03434912185
2418,123790.98054744692
2419,125461.75068434759
2420,131731.63789823093
2421,142340.10401900558
2422,121704.77682093775
2423,129897.61305473479
2424,152929.25631372872
2425,258649.67071881014
2426,125254.02265814545
2427,125661.28102000171
2428,166875.9475184594
2429,112227.56883256097
2430,127258.8106306344
2431,128821.45415438696
2432,142969.4660617255
2433,145545.56138208535
2434,133806.13374664218
2435,152417.02585781887
2436,113132.73057849343
2437,105279.74068411512
2438,131663.55157995352
2439,111806.75670236742
2440,116746.28806096892
2441,97430.43827438077
2442,104205.21774727541
2443,120506.97346234451
2444,125131.89656415304
2445,74480.4994194759
2446,126973.33167270472
2447,185203.2722097083
2448,130938.05998411459
2449,105527.46616509311
2450,137634.2438113608
2451,127290.11339619067
2452,190259.74899863784
2453,92984.18297869367
2454,127518.8884417637
2455,117287.25899923177
2456,125637.79520606874
2457,127653.20332560402
2458,127555.4212465104
2459,109706.18401447048
2460,137260.91538554744
2461,111877.47132886239
2462,126636.95038036445
2463,120983.47500801292
2464,163904.06300821688
2465,138989.92931285306
2466,119476.93427695615
2467,140845.469771891
2468,88085.551030849
2469,85213.19058290374
2470,186623.6129683415
2471,188860.3965252328
2472,162374.2022869444
2473,108616.31155308757
2474,92971.62836369524
2475,192380.85883580422
2476,102576.93934154234
2477,128485.76869920058
2478,152528.29021513567
2479,120891.68364440961
2480,154711.4874059454
2481,133528.14616088185
2482,128561.96554255432
2483,117376.9872764725
2484,120799.98975547531
2485,125548.15608586647
2486,160326.07178305913
2487,213558.81703304683
2488,152090.47003613945
2489,155137.50146286745
2490,147152.56609656176
2491,85783.85386370911
2492,184669.51679091726
2493,157153.6290715742
2494,154643.2796868213
2495,87803.79969220574
2496,225276.15416385315
2497,140497.42174646218
2498,116957.84478415825
2499,94237.66553737395
2500,132531.95186838126
2501,128849.91034689134
2502,141713.82016424084
2503,94892.51181887482
2504,175709.8724565042
2505,226485.30187377916
2506,254975.66079758416
2507,301702.32078170555
2508,252038.965996019
2509,226635.81664874122
2510,220448.44996812282
2511,178769.2620727467
2512,209023.43553009428
2513,219453.23629297523
2514,253355.82115423912
2515,152944.7962881831
2516,172796.51466361003
2517,136813.56370464002
2518,154259.4087263125
2519,228593.39005552945
2520,211538.7214148757
2521,191481.71004608067
2522,219399.11134230028
2523,128959.30266032742
2524,139428.06336978928
2525,140683.04306237443
2526,133420.86565886711
2527,126892.64931455549
2528,130758.9661246282
2529,141038.58512156905
2530,124471.19322775281
2531,251166.56263031918
2532,222726.63915704767
2533,197895.0901750891
2534,236088.30985032502
2535,295090.0734108294
2536,235852.63455956423
2537,229005.37094018213
2538,185518.80963452155
2539,188754.0471454182
2540,178966.73835938447
2541,184236.1735856574
2542,170641.71368238959
2543,136038.82970898782
2544,112621.16989609474
2545,137271.82179777234
2546,125468.03933608903
2547,134861.1271284545
2548,159511.9040581706
2549,161299.6822154813
2550,650521.00606193
