Id,SalePrice
1461,105926.2612985654
1462,165252.21236629586
1463,192904.35052447984
1464,197449.2686685929
1465,214140.86816864414
1466,189897.0440055643
1467,165113.92456067214
1468,188195.5669238246
1469,231324.1957346602
1470,92995.11257278748
1471,216210.98407878185
1472,92506.8497888256
1473,101470.08416652652
1474,193283.27375029045
1475,134792.188246766
1476,417346.7790505748
1477,292567.079436966
1478,363362.0967970513
1479,345747.0747291343
1480,556336.6337875022
1481,356664.45459910313
1482,232458.21463508566
1483,181198.32648781934
1484,172277.53099381135
1485,230246.23356836452
1486,225086.83412680472
1487,395256.1552312057
1488,250145.5056748487
1489,214533.9191641742
1490,276493.0767170707
1491,226164.22611041568
1492,175847.24670415933
1493,218409.180243088
1494,348333.0177303029
1495,342221.4708462574
1496,259204.0519566199
1497,170609.06184681712
1498,177688.30710544297
1499,175873.55826334824
1500,131782.49471515312
1501,194522.95402829922
1502,130271.09074048759
1503,211327.5406895028
1504,272083.1407364733
1505,261509.3184353534
1506,204691.42252528126
1507,284091.83927519515
1508,253580.21627662276
1509,167374.85388537907
1510,152733.25610505274
1511,179090.84511426193
1512,185037.75180426493
1513,132022.41838075186
1514,174820.17927092643
1515,239132.40100759355
1516,156073.5036093823
1517,207040.1408560807
1518,156339.87094992326
1519,225955.6161916705
1520,140709.91972841093
1521,120840.40852861947
1522,253404.89505185955
1523,119391.38334681801
1524,110943.22183753151
1525,105778.25380299133
1526,90008.66777001183
1527,121193.45846669169
1528,88027.74837903844
1529,184882.04384760532
1530,211033.57853842518
1531,219086.54340530816
1532,136968.4989228226
1533,145320.61464275583
1534,114046.82849025178
1535,141032.14136914274
1536,90711.35354854725
1537,52101.11826770683
1538,221869.04043822503
1539,197331.6136610911
1540,94965.67234296302
1541,130908.76131887264
1542,60364.196005038
1543,182562.31446161956
1544,62034.314379967574
1545,138952.9022948783
1546,234436.5169040417
1547,199518.93429980954
1548,148342.16425722768
1549,123119.94899915037
1550,200025.06862909978
1551,112348.04235907989
1552,222036.62487558933
1553,190348.86422573274
1554,138364.4595081969
1555,202386.78330635632
1556,92189.29058142487
1557,161303.86943742217
1558,84504.2829281175
1559,102106.54997220493
1560,133088.91981349207
1561,287564.09330796305
1562,123848.08760096208
1563,120024.24120984547
1564,208962.4072892508
1565,197833.00488540082
1566,258320.0523299955
1567,58547.814531406766
1568,242324.6736280914
1569,148991.43147126652
1570,158361.637650284
1571,134884.77114848956
1572,141477.82422656892
1573,287735.23990586883
1574,155627.95282769235
1575,268126.5351749079
1576,200294.8327876815
1577,171962.07632116316
1578,186675.77507063875
1579,152963.35472406715
1580,200702.64212869114
1581,147322.08711122844
1582,128643.51303582307
1583,326284.65980471345
1584,254767.6565424552
1585,121406.74900714695
